sample_id,split,label,audio_path,image_path,script_text,scene_id,rl_optimized_label
animated_SB_254,train,optimized,animated\audio\audio_254.wav,animated\images\img_254.npy,Hero enters the room,6,1
animated_SB_575,train,optimized,animated\audio\audio_575.wav,animated\images\img_575.npy,Villain sets a trap,18,1
animated_SB_572,train,optimized,animated\audio\audio_572.wav,animated\images\img_572.npy,Hero enters the room,5,1
animated_SB_51,train,optimized,animated\audio\audio_51.wav,animated\images\img_51.npy,Hero enters the room,6,1
animated_SB_1111,train,optimized,animated\audio\audio_1111.wav,animated\images\img_1111.npy,Chase sequence begins,8,1
animated_SB_563,train,optimized,animated\audio\audio_563.wav,animated\images\img_563.npy,Chase sequence begins,6,1
animated_SB_62,train,optimized,animated\audio\audio_62.wav,animated\images\img_62.npy,Climactic battle scene,8,1
animated_SB_15,train,optimized,animated\audio\audio_15.wav,animated\images\img_15.npy,Climactic battle scene,2,1
animated_SB_236,train,optimized,animated\audio\audio_236.wav,animated\images\img_236.npy,Hero enters the room,3,1
animated_SB_811,train,optimized,animated\audio\audio_811.wav,animated\images\img_811.npy,Climactic battle scene,11,1
animated_SB_691,train,optimized,animated\audio\audio_691.wav,animated\images\img_691.npy,Climactic battle scene,16,1
animated_SB_922,train,optimized,animated\audio\audio_922.wav,animated\images\img_922.npy,Dialogue between characters,4,1
animated_SB_230,train,optimized,animated\audio\audio_230.wav,animated\images\img_230.npy,Hero enters the room,16,1
animated_SB_141,train,optimized,animated\audio\audio_141.wav,animated\images\img_141.npy,Dialogue between characters,9,1
animated_SB_20,train,optimized,animated\audio\audio_20.wav,animated\images\img_20.npy,Chase sequence begins,10,1
animated_SB_477,train,optimized,animated\audio\audio_477.wav,animated\images\img_477.npy,Hero enters the room,12,1
animated_SB_104,train,optimized,animated\audio\audio_104.wav,animated\images\img_104.npy,Climactic battle scene,5,1
animated_SB_871,train,optimized,animated\audio\audio_871.wav,animated\images\img_871.npy,Hero enters the room,1,1
animated_SB_280,train,optimized,animated\audio\audio_280.wav,animated\images\img_280.npy,Chase sequence begins,1,1
animated_SB_1163,train,optimized,animated\audio\audio_1163.wav,animated\images\img_1163.npy,Climactic battle scene,8,1
animated_SB_373,train,optimized,animated\audio\audio_373.wav,animated\images\img_373.npy,Dialogue between characters,5,1
animated_SB_505,train,optimized,animated\audio\audio_505.wav,animated\images\img_505.npy,Hero enters the room,10,1
animated_SB_379,train,optimized,animated\audio\audio_379.wav,animated\images\img_379.npy,Climactic battle scene,19,1
animated_SB_182,train,optimized,animated\audio\audio_182.wav,animated\images\img_182.npy,Dialogue between characters,16,1
animated_SB_579,train,optimized,animated\audio\audio_579.wav,animated\images\img_579.npy,Villain sets a trap,17,1
animated_SB_376,train,optimized,animated\audio\audio_376.wav,animated\images\img_376.npy,Chase sequence begins,4,1
animated_SB_1160,train,optimized,animated\audio\audio_1160.wav,animated\images\img_1160.npy,Villain sets a trap,5,1
animated_SB_1131,train,optimized,animated\audio\audio_1131.wav,animated\images\img_1131.npy,Climactic battle scene,17,1
animated_SB_456,train,optimized,animated\audio\audio_456.wav,animated\images\img_456.npy,Climactic battle scene,15,1
animated_SB_656,train,optimized,animated\audio\audio_656.wav,animated\images\img_656.npy,Climactic battle scene,11,1
animated_SB_215,train,optimized,animated\audio\audio_215.wav,animated\images\img_215.npy,Dialogue between characters,9,1
animated_SB_655,train,optimized,animated\audio\audio_655.wav,animated\images\img_655.npy,Chase sequence begins,13,1
animated_SB_993,train,optimized,animated\audio\audio_993.wav,animated\images\img_993.npy,Climactic battle scene,6,1
animated_SB_976,train,optimized,animated\audio\audio_976.wav,animated\images\img_976.npy,Hero enters the room,13,1
animated_SB_287,train,optimized,animated\audio\audio_287.wav,animated\images\img_287.npy,Villain sets a trap,18,1
animated_SB_888,train,optimized,animated\audio\audio_888.wav,animated\images\img_888.npy,Hero enters the room,13,1
animated_SB_855,train,optimized,animated\audio\audio_855.wav,animated\images\img_855.npy,Chase sequence begins,2,1
animated_SB_1054,train,optimized,animated\audio\audio_1054.wav,animated\images\img_1054.npy,Villain sets a trap,3,1
animated_SB_488,train,optimized,animated\audio\audio_488.wav,animated\images\img_488.npy,Climactic battle scene,5,1
animated_SB_450,train,optimized,animated\audio\audio_450.wav,animated\images\img_450.npy,Villain sets a trap,19,1
animated_SB_507,train,optimized,animated\audio\audio_507.wav,animated\images\img_507.npy,Hero enters the room,7,1
animated_SB_167,train,optimized,animated\audio\audio_167.wav,animated\images\img_167.npy,Climactic battle scene,5,1
animated_SB_386,train,optimized,animated\audio\audio_386.wav,animated\images\img_386.npy,Villain sets a trap,2,1
animated_SB_1044,train,optimized,animated\audio\audio_1044.wav,animated\images\img_1044.npy,Dialogue between characters,10,1
animated_SB_37,train,optimized,animated\audio\audio_37.wav,animated\images\img_37.npy,Climactic battle scene,2,1
animated_SB_68,train,optimized,animated\audio\audio_68.wav,animated\images\img_68.npy,Hero enters the room,15,1
animated_SB_392,train,optimized,animated\audio\audio_392.wav,animated\images\img_392.npy,Hero enters the room,1,1
animated_SB_298,train,optimized,animated\audio\audio_298.wav,animated\images\img_298.npy,Climactic battle scene,7,1
animated_SB_583,train,optimized,animated\audio\audio_583.wav,animated\images\img_583.npy,Climactic battle scene,9,1
animated_SB_823,train,optimized,animated\audio\audio_823.wav,animated\images\img_823.npy,Climactic battle scene,12,1
animated_SB_735,train,optimized,animated\audio\audio_735.wav,animated\images\img_735.npy,Villain sets a trap,2,1
animated_SB_516,train,optimized,animated\audio\audio_516.wav,animated\images\img_516.npy,Hero enters the room,3,1
animated_SB_799,train,optimized,animated\audio\audio_799.wav,animated\images\img_799.npy,Dialogue between characters,5,1
animated_SB_113,train,optimized,animated\audio\audio_113.wav,animated\images\img_113.npy,Dialogue between characters,15,1
animated_SB_224,train,optimized,animated\audio\audio_224.wav,animated\images\img_224.npy,Chase sequence begins,17,1
animated_SB_1132,train,optimized,animated\audio\audio_1132.wav,animated\images\img_1132.npy,Climactic battle scene,1,1
animated_SB_969,train,optimized,animated\audio\audio_969.wav,animated\images\img_969.npy,Climactic battle scene,17,1
animated_SB_125,train,optimized,animated\audio\audio_125.wav,animated\images\img_125.npy,Chase sequence begins,11,1
animated_SB_1049,train,optimized,animated\audio\audio_1049.wav,animated\images\img_1049.npy,Climactic battle scene,5,1
animated_SB_1170,train,optimized,animated\audio\audio_1170.wav,animated\images\img_1170.npy,Villain sets a trap,10,1
animated_SB_131,train,optimized,animated\audio\audio_131.wav,animated\images\img_131.npy,Chase sequence begins,10,1
animated_SB_361,train,optimized,animated\audio\audio_361.wav,animated\images\img_361.npy,Chase sequence begins,14,1
animated_SB_460,train,optimized,animated\audio\audio_460.wav,animated\images\img_460.npy,Villain sets a trap,12,1
animated_SB_74,train,optimized,animated\audio\audio_74.wav,animated\images\img_74.npy,Dialogue between characters,7,1
animated_SB_724,train,optimized,animated\audio\audio_724.wav,animated\images\img_724.npy,Climactic battle scene,17,1
animated_SB_602,train,optimized,animated\audio\audio_602.wav,animated\images\img_602.npy,Climactic battle scene,1,1
animated_SB_1006,train,optimized,animated\audio\audio_1006.wav,animated\images\img_1006.npy,Climactic battle scene,18,1
animated_SB_1082,train,optimized,animated\audio\audio_1082.wav,animated\images\img_1082.npy,Villain sets a trap,6,1
animated_SB_102,train,optimized,animated\audio\audio_102.wav,animated\images\img_102.npy,Villain sets a trap,1,1
animated_SB_1180,train,optimized,animated\audio\audio_1180.wav,animated\images\img_1180.npy,Dialogue between characters,16,1
animated_SB_1056,train,optimized,animated\audio\audio_1056.wav,animated\images\img_1056.npy,Climactic battle scene,17,1
animated_SB_416,train,optimized,animated\audio\audio_416.wav,animated\images\img_416.npy,Villain sets a trap,9,1
animated_SB_8,train,optimized,animated\audio\audio_8.wav,animated\images\img_8.npy,Villain sets a trap,11,1
animated_SB_1240,train,optimized,animated\audio\audio_1240.wav,animated\images\img_1240.npy,Hero enters the room,14,1
animated_SB_137,train,optimized,animated\audio\audio_137.wav,animated\images\img_137.npy,Hero enters the room,7,1
animated_SB_75,train,optimized,animated\audio\audio_75.wav,animated\images\img_75.npy,Villain sets a trap,9,1
animated_SB_948,train,optimized,animated\audio\audio_948.wav,animated\images\img_948.npy,Chase sequence begins,10,1
animated_SB_836,train,optimized,animated\audio\audio_836.wav,animated\images\img_836.npy,Climactic battle scene,19,1
animated_SB_1097,train,optimized,animated\audio\audio_1097.wav,animated\images\img_1097.npy,Hero enters the room,17,1
animated_SB_582,train,optimized,animated\audio\audio_582.wav,animated\images\img_582.npy,Villain sets a trap,2,1
animated_SB_732,train,optimized,animated\audio\audio_732.wav,animated\images\img_732.npy,Chase sequence begins,15,1
animated_SB_1215,train,optimized,animated\audio\audio_1215.wav,animated\images\img_1215.npy,Chase sequence begins,13,1
animated_SB_1101,train,optimized,animated\audio\audio_1101.wav,animated\images\img_1101.npy,Hero enters the room,1,1
animated_SB_982,train,optimized,animated\audio\audio_982.wav,animated\images\img_982.npy,Climactic battle scene,8,1
animated_SB_528,train,optimized,animated\audio\audio_528.wav,animated\images\img_528.npy,Villain sets a trap,5,1
animated_SB_212,train,optimized,animated\audio\audio_212.wav,animated\images\img_212.npy,Climactic battle scene,12,1
animated_SB_130,train,optimized,animated\audio\audio_130.wav,animated\images\img_130.npy,Chase sequence begins,2,1
animated_SB_744,train,optimized,animated\audio\audio_744.wav,animated\images\img_744.npy,Villain sets a trap,5,1
animated_SB_1205,train,optimized,animated\audio\audio_1205.wav,animated\images\img_1205.npy,Villain sets a trap,18,1
animated_SB_123,train,optimized,animated\audio\audio_123.wav,animated\images\img_123.npy,Hero enters the room,13,1
animated_SB_1177,train,optimized,animated\audio\audio_1177.wav,animated\images\img_1177.npy,Hero enters the room,7,1
animated_SB_867,train,optimized,animated\audio\audio_867.wav,animated\images\img_867.npy,Chase sequence begins,8,1
animated_SB_879,train,optimized,animated\audio\audio_879.wav,animated\images\img_879.npy,Hero enters the room,2,1
animated_SB_887,train,optimized,animated\audio\audio_887.wav,animated\images\img_887.npy,Climactic battle scene,4,1
animated_SB_309,train,optimized,animated\audio\audio_309.wav,animated\images\img_309.npy,Villain sets a trap,16,1
animated_SB_716,train,optimized,animated\audio\audio_716.wav,animated\images\img_716.npy,Villain sets a trap,19,1
animated_SB_382,train,optimized,animated\audio\audio_382.wav,animated\images\img_382.npy,Chase sequence begins,13,1
animated_SB_308,train,optimized,animated\audio\audio_308.wav,animated\images\img_308.npy,Villain sets a trap,14,1
animated_SB_542,train,optimized,animated\audio\audio_542.wav,animated\images\img_542.npy,Villain sets a trap,12,1
animated_SB_1254,train,optimized,animated\audio\audio_1254.wav,animated\images\img_1254.npy,Villain sets a trap,13,1
animated_SB_89,train,optimized,animated\audio\audio_89.wav,animated\images\img_89.npy,Hero enters the room,9,1
animated_SB_559,train,optimized,animated\audio\audio_559.wav,animated\images\img_559.npy,Villain sets a trap,16,1
animated_SB_198,train,optimized,animated\audio\audio_198.wav,animated\images\img_198.npy,Villain sets a trap,18,1
animated_SB_636,train,optimized,animated\audio\audio_636.wav,animated\images\img_636.npy,Climactic battle scene,15,1
animated_SB_960,train,optimized,animated\audio\audio_960.wav,animated\images\img_960.npy,Hero enters the room,19,1
animated_SB_439,train,optimized,animated\audio\audio_439.wav,animated\images\img_439.npy,Villain sets a trap,3,1
animated_SB_926,train,optimized,animated\audio\audio_926.wav,animated\images\img_926.npy,Dialogue between characters,5,1
animated_SB_3,train,optimized,animated\audio\audio_3.wav,animated\images\img_3.npy,Climactic battle scene,11,1
animated_SB_1226,train,optimized,animated\audio\audio_1226.wav,animated\images\img_1226.npy,Climactic battle scene,10,1
animated_SB_246,train,optimized,animated\audio\audio_246.wav,animated\images\img_246.npy,Chase sequence begins,7,1
animated_SB_565,train,optimized,animated\audio\audio_565.wav,animated\images\img_565.npy,Climactic battle scene,19,1
animated_SB_193,train,optimized,animated\audio\audio_193.wav,animated\images\img_193.npy,Climactic battle scene,7,1
animated_SB_391,train,optimized,animated\audio\audio_391.wav,animated\images\img_391.npy,Chase sequence begins,1,1
animated_SB_1059,train,optimized,animated\audio\audio_1059.wav,animated\images\img_1059.npy,Chase sequence begins,17,1
animated_SB_1219,train,optimized,animated\audio\audio_1219.wav,animated\images\img_1219.npy,Hero enters the room,7,1
animated_SB_1178,train,optimized,animated\audio\audio_1178.wav,animated\images\img_1178.npy,Dialogue between characters,9,1
animated_SB_1046,train,optimized,animated\audio\audio_1046.wav,animated\images\img_1046.npy,Climactic battle scene,3,1
animated_SB_837,train,optimized,animated\audio\audio_837.wav,animated\images\img_837.npy,Villain sets a trap,14,1
animated_SB_86,train,optimized,animated\audio\audio_86.wav,animated\images\img_86.npy,Climactic battle scene,5,1
animated_SB_672,train,optimized,animated\audio\audio_672.wav,animated\images\img_672.npy,Dialogue between characters,19,1
animated_SB_38,train,optimized,animated\audio\audio_38.wav,animated\images\img_38.npy,Villain sets a trap,15,1
animated_SB_743,train,optimized,animated\audio\audio_743.wav,animated\images\img_743.npy,Hero enters the room,9,1
animated_SB_591,train,optimized,animated\audio\audio_591.wav,animated\images\img_591.npy,Villain sets a trap,6,1
animated_SB_963,train,optimized,animated\audio\audio_963.wav,animated\images\img_963.npy,Chase sequence begins,1,1
animated_SB_414,train,optimized,animated\audio\audio_414.wav,animated\images\img_414.npy,Climactic battle scene,2,1
animated_SB_322,train,optimized,animated\audio\audio_322.wav,animated\images\img_322.npy,Chase sequence begins,5,1
animated_SB_1253,train,optimized,animated\audio\audio_1253.wav,animated\images\img_1253.npy,Chase sequence begins,11,1
animated_SB_1112,train,optimized,animated\audio\audio_1112.wav,animated\images\img_1112.npy,Climactic battle scene,3,1
animated_SB_316,train,optimized,animated\audio\audio_316.wav,animated\images\img_316.npy,Villain sets a trap,19,1
animated_SB_325,train,optimized,animated\audio\audio_325.wav,animated\images\img_325.npy,Villain sets a trap,12,1
animated_SB_648,train,optimized,animated\audio\audio_648.wav,animated\images\img_648.npy,Dialogue between characters,17,1
animated_SB_351,train,optimized,animated\audio\audio_351.wav,animated\images\img_351.npy,Chase sequence begins,13,1
animated_SB_1185,train,optimized,animated\audio\audio_1185.wav,animated\images\img_1185.npy,Chase sequence begins,3,1
animated_SB_712,train,optimized,animated\audio\audio_712.wav,animated\images\img_712.npy,Hero enters the room,13,1
animated_SB_740,train,optimized,animated\audio\audio_740.wav,animated\images\img_740.npy,Chase sequence begins,12,1
animated_SB_1199,train,optimized,animated\audio\audio_1199.wav,animated\images\img_1199.npy,Climactic battle scene,12,1
animated_SB_176,train,optimized,animated\audio\audio_176.wav,animated\images\img_176.npy,Hero enters the room,17,1
animated_SB_986,train,optimized,animated\audio\audio_986.wav,animated\images\img_986.npy,Hero enters the room,14,1
animated_SB_698,train,optimized,animated\audio\audio_698.wav,animated\images\img_698.npy,Chase sequence begins,15,1
animated_SB_518,train,optimized,animated\audio\audio_518.wav,animated\images\img_518.npy,Dialogue between characters,17,1
animated_SB_1249,train,optimized,animated\audio\audio_1249.wav,animated\images\img_1249.npy,Dialogue between characters,11,1
animated_SB_172,train,optimized,animated\audio\audio_172.wav,animated\images\img_172.npy,Chase sequence begins,12,1
animated_SB_566,train,optimized,animated\audio\audio_566.wav,animated\images\img_566.npy,Chase sequence begins,5,1
animated_SB_260,train,optimized,animated\audio\audio_260.wav,animated\images\img_260.npy,Chase sequence begins,1,1
animated_SB_17,train,optimized,animated\audio\audio_17.wav,animated\images\img_17.npy,Hero enters the room,12,1
animated_SB_1169,train,optimized,animated\audio\audio_1169.wav,animated\images\img_1169.npy,Chase sequence begins,15,1
animated_SB_87,train,optimized,animated\audio\audio_87.wav,animated\images\img_87.npy,Dialogue between characters,10,1
animated_SB_23,train,optimized,animated\audio\audio_23.wav,animated\images\img_23.npy,Climactic battle scene,15,1
animated_SB_846,train,optimized,animated\audio\audio_846.wav,animated\images\img_846.npy,Climactic battle scene,14,1
animated_SB_1000,train,optimized,animated\audio\audio_1000.wav,animated\images\img_1000.npy,Dialogue between characters,10,1
animated_SB_437,train,optimized,animated\audio\audio_437.wav,animated\images\img_437.npy,Dialogue between characters,17,1
animated_SB_1094,train,optimized,animated\audio\audio_1094.wav,animated\images\img_1094.npy,Chase sequence begins,7,1
animated_SB_664,train,optimized,animated\audio\audio_664.wav,animated\images\img_664.npy,Chase sequence begins,16,1
animated_SB_780,train,optimized,animated\audio\audio_780.wav,animated\images\img_780.npy,Chase sequence begins,4,1
animated_SB_495,train,optimized,animated\audio\audio_495.wav,animated\images\img_495.npy,Chase sequence begins,1,1
animated_SB_1013,train,optimized,animated\audio\audio_1013.wav,animated\images\img_1013.npy,Chase sequence begins,5,1
animated_SB_509,train,optimized,animated\audio\audio_509.wav,animated\images\img_509.npy,Villain sets a trap,13,1
animated_SB_264,train,optimized,animated\audio\audio_264.wav,animated\images\img_264.npy,Villain sets a trap,16,1
animated_SB_409,train,optimized,animated\audio\audio_409.wav,animated\images\img_409.npy,Hero enters the room,18,1
animated_SB_723,train,optimized,animated\audio\audio_723.wav,animated\images\img_723.npy,Hero enters the room,12,1
animated_SB_468,train,optimized,animated\audio\audio_468.wav,animated\images\img_468.npy,Chase sequence begins,5,1
animated_SB_1229,train,optimized,animated\audio\audio_1229.wav,animated\images\img_1229.npy,Villain sets a trap,1,1
animated_SB_1188,train,optimized,animated\audio\audio_1188.wav,animated\images\img_1188.npy,Villain sets a trap,7,1
animated_SB_731,train,optimized,animated\audio\audio_731.wav,animated\images\img_731.npy,Dialogue between characters,18,1
animated_SB_690,train,optimized,animated\audio\audio_690.wav,animated\images\img_690.npy,Climactic battle scene,11,1
animated_SB_305,train,optimized,animated\audio\audio_305.wav,animated\images\img_305.npy,Climactic battle scene,13,1
animated_SB_150,train,optimized,animated\audio\audio_150.wav,animated\images\img_150.npy,Climactic battle scene,10,1
animated_SB_1130,train,optimized,animated\audio\audio_1130.wav,animated\images\img_1130.npy,Climactic battle scene,8,1
animated_SB_1067,train,optimized,animated\audio\audio_1067.wav,animated\images\img_1067.npy,Dialogue between characters,13,1
animated_SB_129,train,optimized,animated\audio\audio_129.wav,animated\images\img_129.npy,Chase sequence begins,19,1
animated_SB_258,train,optimized,animated\audio\audio_258.wav,animated\images\img_258.npy,Hero enters the room,8,1
animated_SB_725,train,optimized,animated\audio\audio_725.wav,animated\images\img_725.npy,Villain sets a trap,13,1
animated_SB_703,train,optimized,animated\audio\audio_703.wav,animated\images\img_703.npy,Dialogue between characters,13,1
animated_SB_546,train,optimized,animated\audio\audio_546.wav,animated\images\img_546.npy,Climactic battle scene,6,1
animated_SB_1081,train,optimized,animated\audio\audio_1081.wav,animated\images\img_1081.npy,Chase sequence begins,9,1
animated_SB_865,train,optimized,animated\audio\audio_865.wav,animated\images\img_865.npy,Chase sequence begins,7,1
animated_SB_190,train,optimized,animated\audio\audio_190.wav,animated\images\img_190.npy,Villain sets a trap,19,1
animated_SB_695,train,optimized,animated\audio\audio_695.wav,animated\images\img_695.npy,Hero enters the room,8,1
animated_SB_874,train,optimized,animated\audio\audio_874.wav,animated\images\img_874.npy,Climactic battle scene,6,1
animated_SB_222,train,optimized,animated\audio\audio_222.wav,animated\images\img_222.npy,Hero enters the room,1,1
animated_SB_71,train,optimized,animated\audio\audio_71.wav,animated\images\img_71.npy,Climactic battle scene,15,1
animated_SB_999,train,optimized,animated\audio\audio_999.wav,animated\images\img_999.npy,Climactic battle scene,3,1
animated_SB_804,train,optimized,animated\audio\audio_804.wav,animated\images\img_804.npy,Dialogue between characters,8,1
animated_SB_281,train,optimized,animated\audio\audio_281.wav,animated\images\img_281.npy,Chase sequence begins,3,1
animated_SB_845,train,optimized,animated\audio\audio_845.wav,animated\images\img_845.npy,Climactic battle scene,8,1
animated_SB_33,train,optimized,animated\audio\audio_33.wav,animated\images\img_33.npy,Climactic battle scene,4,1
animated_SB_781,train,optimized,animated\audio\audio_781.wav,animated\images\img_781.npy,Hero enters the room,19,1
animated_SB_771,train,optimized,animated\audio\audio_771.wav,animated\images\img_771.npy,Dialogue between characters,2,1
animated_SB_597,train,optimized,animated\audio\audio_597.wav,animated\images\img_597.npy,Villain sets a trap,19,1
animated_SB_828,train,optimized,animated\audio\audio_828.wav,animated\images\img_828.npy,Climactic battle scene,8,1
animated_SB_413,train,optimized,animated\audio\audio_413.wav,animated\images\img_413.npy,Dialogue between characters,10,1
animated_SB_5,train,optimized,animated\audio\audio_5.wav,animated\images\img_5.npy,Climactic battle scene,7,1
animated_SB_662,train,optimized,animated\audio\audio_662.wav,animated\images\img_662.npy,Dialogue between characters,16,1
animated_SB_73,train,optimized,animated\audio\audio_73.wav,animated\images\img_73.npy,Villain sets a trap,1,1
animated_SB_551,train,optimized,animated\audio\audio_551.wav,animated\images\img_551.npy,Hero enters the room,18,1
animated_SB_169,train,optimized,animated\audio\audio_169.wav,animated\images\img_169.npy,Dialogue between characters,1,1
animated_SB_231,train,optimized,animated\audio\audio_231.wav,animated\images\img_231.npy,Climactic battle scene,3,1
animated_SB_140,train,optimized,animated\audio\audio_140.wav,animated\images\img_140.npy,Villain sets a trap,13,1
animated_SB_1102,train,optimized,animated\audio\audio_1102.wav,animated\images\img_1102.npy,Chase sequence begins,19,1
animated_SB_1237,train,optimized,animated\audio\audio_1237.wav,animated\images\img_1237.npy,Villain sets a trap,5,1
animated_SB_256,train,optimized,animated\audio\audio_256.wav,animated\images\img_256.npy,Hero enters the room,13,1
animated_SB_949,train,optimized,animated\audio\audio_949.wav,animated\images\img_949.npy,Chase sequence begins,9,1
animated_SB_630,train,optimized,animated\audio\audio_630.wav,animated\images\img_630.npy,Dialogue between characters,6,1
animated_SB_200,train,optimized,animated\audio\audio_200.wav,animated\images\img_200.npy,Dialogue between characters,1,1
animated_SB_94,train,optimized,animated\audio\audio_94.wav,animated\images\img_94.npy,Chase sequence begins,2,1
animated_SB_1182,train,optimized,animated\audio\audio_1182.wav,animated\images\img_1182.npy,Climactic battle scene,18,1
animated_SB_59,train,optimized,animated\audio\audio_59.wav,animated\images\img_59.npy,Climactic battle scene,14,1
animated_SB_623,train,optimized,animated\audio\audio_623.wav,animated\images\img_623.npy,Dialogue between characters,15,1
animated_SB_972,train,optimized,animated\audio\audio_972.wav,animated\images\img_972.npy,Hero enters the room,8,1
animated_SB_850,train,optimized,animated\audio\audio_850.wav,animated\images\img_850.npy,Climactic battle scene,15,1
animated_SB_1247,train,optimized,animated\audio\audio_1247.wav,animated\images\img_1247.npy,Chase sequence begins,5,1
animated_SB_814,train,optimized,animated\audio\audio_814.wav,animated\images\img_814.npy,Dialogue between characters,3,1
animated_SB_296,train,optimized,animated\audio\audio_296.wav,animated\images\img_296.npy,Climactic battle scene,11,1
animated_SB_447,train,optimized,animated\audio\audio_447.wav,animated\images\img_447.npy,Chase sequence begins,4,1
animated_SB_979,train,optimized,animated\audio\audio_979.wav,animated\images\img_979.npy,Villain sets a trap,17,1
animated_SB_1012,train,optimized,animated\audio\audio_1012.wav,animated\images\img_1012.npy,Hero enters the room,15,1
animated_SB_522,train,optimized,animated\audio\audio_522.wav,animated\images\img_522.npy,Dialogue between characters,12,1
animated_SB_216,train,optimized,animated\audio\audio_216.wav,animated\images\img_216.npy,Chase sequence begins,9,1
animated_SB_619,train,optimized,animated\audio\audio_619.wav,animated\images\img_619.npy,Hero enters the room,5,1
animated_SB_810,train,optimized,animated\audio\audio_810.wav,animated\images\img_810.npy,Dialogue between characters,9,1
animated_SB_609,train,optimized,animated\audio\audio_609.wav,animated\images\img_609.npy,Villain sets a trap,8,1
animated_SB_417,train,optimized,animated\audio\audio_417.wav,animated\images\img_417.npy,Villain sets a trap,7,1
animated_SB_556,train,optimized,animated\audio\audio_556.wav,animated\images\img_556.npy,Climactic battle scene,9,1
animated_SB_105,train,optimized,animated\audio\audio_105.wav,animated\images\img_105.npy,Villain sets a trap,15,1
animated_SB_237,train,optimized,animated\audio\audio_237.wav,animated\images\img_237.npy,Hero enters the room,16,1
animated_SB_1152,train,optimized,animated\audio\audio_1152.wav,animated\images\img_1152.npy,Hero enters the room,10,1
animated_SB_302,train,optimized,animated\audio\audio_302.wav,animated\images\img_302.npy,Chase sequence begins,13,1
animated_SB_564,train,optimized,animated\audio\audio_564.wav,animated\images\img_564.npy,Dialogue between characters,18,1
animated_SB_134,train,optimized,animated\audio\audio_134.wav,animated\images\img_134.npy,Dialogue between characters,12,1
animated_SB_1063,train,optimized,animated\audio\audio_1063.wav,animated\images\img_1063.npy,Chase sequence begins,14,1
animated_SB_785,train,optimized,animated\audio\audio_785.wav,animated\images\img_785.npy,Chase sequence begins,15,1
animated_SB_696,train,optimized,animated\audio\audio_696.wav,animated\images\img_696.npy,Chase sequence begins,17,1
animated_SB_633,train,optimized,animated\audio\audio_633.wav,animated\images\img_633.npy,Villain sets a trap,18,1
animated_SB_576,train,optimized,animated\audio\audio_576.wav,animated\images\img_576.npy,Hero enters the room,15,1
animated_SB_72,train,optimized,animated\audio\audio_72.wav,animated\images\img_72.npy,Dialogue between characters,13,1
animated_SB_1242,train,optimized,animated\audio\audio_1242.wav,animated\images\img_1242.npy,Chase sequence begins,9,1
animated_SB_407,train,optimized,animated\audio\audio_407.wav,animated\images\img_407.npy,Climactic battle scene,2,1
animated_SB_65,train,optimized,animated\audio\audio_65.wav,animated\images\img_65.npy,Chase sequence begins,16,1
animated_SB_103,train,optimized,animated\audio\audio_103.wav,animated\images\img_103.npy,Dialogue between characters,3,1
animated_SB_1233,train,optimized,animated\audio\audio_1233.wav,animated\images\img_1233.npy,Climactic battle scene,14,1
animated_SB_1089,train,optimized,animated\audio\audio_1089.wav,animated\images\img_1089.npy,Hero enters the room,6,1
animated_SB_1070,train,optimized,animated\audio\audio_1070.wav,animated\images\img_1070.npy,Chase sequence begins,11,1
animated_SB_826,train,optimized,animated\audio\audio_826.wav,animated\images\img_826.npy,Chase sequence begins,1,1
animated_SB_941,train,optimized,animated\audio\audio_941.wav,animated\images\img_941.npy,Hero enters the room,1,1
animated_SB_1196,train,optimized,animated\audio\audio_1196.wav,animated\images\img_1196.npy,Dialogue between characters,5,1
animated_SB_485,train,optimized,animated\audio\audio_485.wav,animated\images\img_485.npy,Hero enters the room,9,1
animated_SB_472,train,optimized,animated\audio\audio_472.wav,animated\images\img_472.npy,Hero enters the room,18,1
animated_SB_277,train,optimized,animated\audio\audio_277.wav,animated\images\img_277.npy,Villain sets a trap,14,1
animated_SB_574,train,optimized,animated\audio\audio_574.wav,animated\images\img_574.npy,Chase sequence begins,1,1
animated_SB_1211,train,optimized,animated\audio\audio_1211.wav,animated\images\img_1211.npy,Hero enters the room,2,1
animated_SB_97,train,optimized,animated\audio\audio_97.wav,animated\images\img_97.npy,Climactic battle scene,5,1
animated_SB_895,train,optimized,animated\audio\audio_895.wav,animated\images\img_895.npy,Dialogue between characters,13,1
animated_SB_755,train,optimized,animated\audio\audio_755.wav,animated\images\img_755.npy,Dialogue between characters,11,1
animated_SB_641,train,optimized,animated\audio\audio_641.wav,animated\images\img_641.npy,Climactic battle scene,15,1
animated_SB_792,train,optimized,animated\audio\audio_792.wav,animated\images\img_792.npy,Climactic battle scene,13,1
animated_SB_705,train,optimized,animated\audio\audio_705.wav,animated\images\img_705.npy,Chase sequence begins,19,1
animated_SB_288,train,optimized,animated\audio\audio_288.wav,animated\images\img_288.npy,Dialogue between characters,15,1
animated_SB_1017,train,optimized,animated\audio\audio_1017.wav,animated\images\img_1017.npy,Chase sequence begins,15,1
animated_SB_1162,train,optimized,animated\audio\audio_1162.wav,animated\images\img_1162.npy,Hero enters the room,6,1
animated_SB_47,train,optimized,animated\audio\audio_47.wav,animated\images\img_47.npy,Hero enters the room,18,1
animated_SB_265,train,optimized,animated\audio\audio_265.wav,animated\images\img_265.npy,Villain sets a trap,19,1
